Grant.Application.ID,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,SEO.Code.1,SEO.Percentage.1,Person.ID.1,Role.1,Year.of.Birth.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,Start.Year,Grant.Status
144,94B,10B,A ,321004.0,-0.9693871938909937,730114.0,-0.8440344666509956,64277.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2005,0
145,4D,10A,A ,320700.0,0.9656194378925351,730104.0,-0.8440344666509956,783297.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2005,1
146,34B,30C,A ,320703.0,-0.9693871938909937,730113.0,1.0968682807632335,16332.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2005,0
147,2B,10A,A ,330104.0,-0.5823858675342879,749906.0,-0.45585391716814977,393152.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.4020219645419708,2005,0
148,24D,30B,A ,321204.0,0.9656194378925351,730211.0,-1.2322150161338414,65712.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.8034048759892362,-0.4020219645419708,2005,0
149,4D,10A,A ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,40947.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2005,0
150,97A,30B,A ,321019.0,-0.9693871938909937,730399.0,0.3205071817975419,93802.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2005,0
151,24D,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
152,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,159607.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.04708903192612112,2005,0
153,160D,30B,A ,321006.0,-0.9693871938909937,730110.0,-0.8440344666509956,6712.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.4020219645419708,2005,0
154,62B,10B,A ,321201.0,0.9656194378925351,730208.0,1.0968682807632335,34177.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.04708903192612112,2005,0
155,40D,30B,F ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,624752.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2005,0
156,172D,30B,A ,270106.0,-1.743389846604405,730108.0,0.3205071817975419,107667.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2005,1
157,40D,10B,C ,321028.0,-0.9693871938909937,730108.0,-0.8440344666509956,86302.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,1.0177097659214278,2005,0
158,4D,10A,A ,320000.0,-1.936890509782758,730101.0,0.7086877312803878,1797.0,STUD_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
159,51C,20C,A ,240499.0,0.1916167851791236,671401.0,-0.45585391716814977,500137.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2005,1
160,4D,10A,A ,270603.0,-1.3563885202476995,730204.0,-1.2322150161338414,1797.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.7275756311531272,2005,0
161,4D,10A,A ,270208.0,0.9656194378925351,780105.0,1.0968682807632335,34737.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,1.0177097659214278,2005,0
162,24D,30B,A ,321202.0,-2.130391172961111,730213.0,-1.6203955656166873,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
163,4D,10A,A ,320502.0,0.9656194378925351,730106.0,1.0968682807632335,122392.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.04708903192612112,2005,0
164,4D,10A,A ,270103.0,0.9656194378925351,730102.0,0.3205071817975419,30772.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2005,1
165,4D,10A,A ,300508.0,0.9656194378925351,730101.0,1.0968682807632335,63962.0,CHIEF_INVESTIGATOR,-1.340851260619737,0.5401930361342677,-0.7569548971578205,2005,1
166,167C,30E,A ,380299.0,-0.9306870612553231,751099.0,-0.06767336768530394,145057.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2005,1
167,1A,10A,A ,339999.0,0.9656194378925351,659999.0,1.0968682807632335,25947.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2005,1
168,34B,30C,A ,270304.0,0.9656194378925351,730101.0,-0.8440344666509956,46377.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2005,0
169,2B,10A,A ,259904.0,0.1916167851791236,780103.0,1.0968682807632335,15162.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2005,1
170,34B,30C,A ,260502.0,-2.130391172961111,770703.0,-1.6203955656166873,4702.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.4020219645419708,2005,1
171,149A,30B,A ,321099.0,0.9656194378925351,730201.0,-0.45585391716814977,147722.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2005,1
172,135C,30G,A ,250103.0,0.9656194378925351,780103.0,1.0968682807632335,89472.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2005,0
173,65A,30B,A ,230204.0,-0.9693871938909937,730201.0,1.0968682807632335,1797.0,CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
174,4D,10A,G ,320701.0,-0.5823858675342879,730113.0,-0.06767336768530394,72317.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2005,1
175,33A,20C,C ,260501.0,-1.743389846604405,770802.0,-1.6203955656166873,917.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2005,1
176,21A,50A,A ,270306.0,-0.9693871938909937,770806.0,-0.45585391716814977,71442.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2005,1
177,143C,30B,A ,440205.0,0.9656194378925351,749999.0,1.0968682807632335,67412.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.04708903192612112,2005,0
178,148D,30B,A ,270603.0,-0.9693871938909937,730105.0,1.0968682807632335,78817.0,CHIEF_INVESTIGATOR,-1.340851260619737,0.5401930361342677,-0.7569548971578205,2005,1
179,51C,10B,A ,240301.0,-0.5823858675342879,780102.0,-0.45585391716814977,4302.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2005,1
180,36D,10A,A ,270203.0,-0.9693871938909937,630502.0,-0.8440344666509956,500157.0,PRINCIPAL_SUPERVISOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2005,1
181,40D,30B,A ,270603.0,-0.9693871938909937,730106.0,1.0968682807632335,1797.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.7275756311531272,2005,1
182,24D,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,69212.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.4020219645419708,2005,0
183,42B,20A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,17622.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.04708903192612112,2005,0
184,21A,50A,A ,280104.0,-0.19538454117758217,700399.0,-0.6499441919095726,77887.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2005,0
185,4D,20C,A ,321299.0,0.1916167851791236,730210.0,-2.008576115099533,20122.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2005,0
186,4D,10A,D ,250105.0,-0.9693871938909937,730102.0,-0.8440344666509956,12957.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,1.3726426985372775,2005,0
187,29A,10B,A ,321004.0,0.9656194378925351,730105.0,1.0968682807632335,86672.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2005,1
188,34B,30C,A ,270708.0,0.9656194378925351,771006.0,1.0968682807632335,68472.0,PRINCIPAL_SUPERVISOR,-0.7981292358120862,-0.8034048759892362,-0.4020219645419708,2005,1
189,87C,30G,A ,329903.0,-0.9693871938909937,730107.0,1.0968682807632335,9227.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,0.30784390068972856,2005,0
190,2B,10A,A ,280210.0,-1.3563885202476995,700103.0,-1.2322150161338414,28342.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2005,1
191,47C,10B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,77327.0,CHIEF_INVESTIGATOR,-2.9690173350426887,-0.8034048759892362,-0.4020219645419708,2005,0
192,33A,20C,A ,269901.0,0.1916167851791236,770802.0,-0.06767336768530394,74142.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,0.30784390068972856,2005,0
193,4D,10A,B ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
194,89A,30B,A ,321016.0,-0.9693871938909937,730111.0,-0.8440344666509956,67282.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2005,0
195,62B,10B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,11342.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2005,0
196,24D,30B,A ,320702.0,0.9656194378925351,780105.0,1.0968682807632335,55437.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,0.6627768333055782,2005,0
197,2B,10A,C ,321025.0,-1.3563885202476995,730303.0,-1.2322150161338414,79562.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2005,1
198,169A,20C,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,46697.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.8034048759892362,-0.4020219645419708,2005,0
199,4D,20C,A ,321021.0,-0.9693871938909937,730211.0,-0.8440344666509956,84622.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,0.30784390068972856,2005,0
200,5A,30B,A ,321021.0,0.9656194378925351,730211.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
201,4D,10A,C ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,17342.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,1.7275756311531272,2005,0
202,2B,10A,G ,390305.0,-1.3563885202476995,750502.0,-1.2322150161338414,26887.0,CHIEF_INVESTIGATOR,0.8300368386108659,0.5401930361342677,-0.7569548971578205,2005,1
203,95C,30B,A ,321206.0,0.9656194378925351,730213.0,-0.8440344666509956,649042.0,CHIEF_INVESTIGATOR,1.3727588634185166,1.2119919921960196,-0.7569548971578205,2005,1
204,2B,10A,A ,390111.0,-0.9693871938909937,750599.0,-0.8440344666509956,8667.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2005,0
205,2B,10A,C ,380399.0,0.5786181115358293,780108.0,0.7086877312803878,99052.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.7569548971578205,2005,1
206,2B,10A,A ,410101.0,0.1916167851791236,750201.0,0.3205071817975419,67182.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.4020219645419708,2005,0
207,2B,10A,I ,291702.0,-0.9693871938909937,700103.0,-1.2322150161338414,135457.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2005,1
208,103C,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,98212.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2005,0
209,147C,20C,A ,350603.0,0.9656194378925351,710403.0,1.0968682807632335,44022.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,0.30784390068972856,2005,0
210,133A,30E,A ,360105.0,-0.19538454117758217,750701.0,-1.2322150161338414,69657.0,CHIEF_INVESTIGATOR,-0.7981292358120862,0.5401930361342677,0.30784390068972856,2005,1
211,62B,10B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,67932.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2005,0
212,4D,10A,A ,270203.0,0.9656194378925351,730108.0,-0.8440344666509956,15287.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2005,0
213,24D,30B,A ,320702.0,0.021403068362822138,730213.0,-0.8440344666509956,79217.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.4020219645419708,2005,0
214,18B,20A,G ,321216.0,-0.9693871938909937,730211.0,-0.06767336768530394,813567.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.7569548971578205,2005,1
215,4D,10A,A ,210000.0,-0.9693871938909937,730199.0,1.0968682807632335,145857.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2005,1
216,150B,30B,A ,440104.0,-0.9693871938909937,750403.0,-0.8440344666509956,43597.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2005,0
217,47C,10B,A ,270103.0,0.9656194378925351,780105.0,1.0968682807632335,24017.0,PRINCIPAL_SUPERVISOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2005,0
218,60D,30D,A ,270299.0,-1.6272894486973934,730212.0,-0.8440344666509956,77977.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2005,0
219,6B,30B,A ,320299.0,0.9656194378925351,730110.0,1.0968682807632335,9757.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.8034048759892362,-0.7569548971578205,2005,1
220,2B,10A,A ,340204.0,-0.5823858675342879,730302.0,-0.8440344666509956,34417.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.7569548971578205,2005,1
221,34B,30C,A ,270501.0,-0.0018838779992292815,770504.0,1.0968682807632335,85642.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,1.0177097659214278,2005,1
222,21A,50A,A ,250103.0,-1.3563885202476995,640301.0,-1.5039414007718335,14757.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2005,1
223,155C,30B,A ,270401.0,-1.3563885202476995,770302.0,-0.8440344666509956,79747.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.4020219645419708,2005,0
224,4D,10A,A ,320603.0,-1.6272894486973934,730106.0,1.0968682807632335,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
225,2B,10A,A ,240201.0,-0.9693871938909937,780102.0,0.3205071817975419,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
226,174B,30B,A ,321014.0,0.9656194378925351,730201.0,-0.8440344666509956,74372.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2005,0
227,29A,10B,A ,321016.0,0.9656194378925351,730105.0,1.0968682807632335,67282.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2005,1
228,6B,30B,A ,270603.0,0.1916167851791236,730105.0,1.0968682807632335,73402.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.4020219645419708,2005,0
229,83C,30B,A ,320705.0,0.1916167851791236,730104.0,0.7086877312803878,73547.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.04708903192612112,2005,0
230,175C,30G,A ,321008.0,0.9656194378925351,730103.0,1.0968682807632335,641012.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.7569548971578205,2005,0
231,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,8377.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2005,1
232,4D,10A,F ,321015.0,0.9656194378925351,730108.0,1.0968682807632335,27757.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.7569548971578205,2005,1
233,2B,10A,A ,430101.0,0.9656194378925351,750901.0,1.0968682807632335,67097.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2005,1
234,4D,10A,A ,320702.0,0.9656194378925351,730108.0,-0.029611097496970693,25117.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.7569548971578205,2005,1
235,89A,30B,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,64507.0,HONVISIT,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2005,0
236,24D,30B,A ,321202.0,0.9656194378925351,730306.0,1.0968682807632335,117502.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.8034048759892362,-0.4020219645419708,2005,0
237,2B,10A,A ,240401.0,-0.9693871938909937,780102.0,-0.45585391716814977,5382.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2005,1
238,33A,20C,C ,300199.0,0.9656194378925351,770702.0,1.0968682807632335,491327.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.04708903192612112,2005,0
239,90B,30D,A ,320207.0,-0.9693871938909937,730105.0,0.3205071817975419,12957.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,1.3726426985372775,2005,0
240,59C,20C,A ,210000.0,-1.3563885202476995,740100.0,-1.2322150161338414,4302.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.4020219645419708,2005,0
241,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,74047.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2005,0
242,4D,10A,A ,270802.0,0.5786181115358293,671704.0,-0.8440344666509956,74372.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2005,0
243,4D,10A,A ,270199.0,0.1916167851791236,780105.0,-0.06767336768530394,65657.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.8034048759892362,-0.7569548971578205,2005,1
244,24D,30B,A ,320702.0,0.1916167851791236,730104.0,0.7086877312803878,73547.0,CHIEF_INVESTIGATOR,-2.426295310235038,-0.8034048759892362,-0.04708903192612112,2005,0
245,47C,10B,A ,250103.0,0.9656194378925351,780103.0,1.0968682807632335,89472.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.13160591992748422,-0.4020219645419708,2005,1
246,2B,10A,H ,321202.0,-2.130391172961111,730218.0,-1.6203955656166873,80817.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.8034048759892362,-0.7569548971578205,2005,1
247,34B,30C,A ,320207.0,0.9656194378925351,730114.0,-0.8440344666509956,12957.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,1.3726426985372775,2005,1
248,4D,10A,A ,320702.0,0.9656194378925351,730104.0,1.0968682807632335,4502.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.04708903192612112,2005,0
249,2B,10A,A ,230107.0,-0.5823858675342879,780101.0,-0.45585391716814977,64307.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.7569548971578205,2005,1
250,75C,10B,A ,320899.0,0.9656194378925351,730214.0,1.0968682807632335,22707.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2005,1
251,4D,20C,A ,321013.0,-0.5823858675342879,730104.0,0.3205071817975419,1797.0,EXT_CHIEF_INVESTIGATOR,0.028847845185322477,0.10333584039084412,0.08069518255406263,2005,0
252,2B,10A,C ,270203.0,-1.3563885202476995,780105.0,-0.8440344666509956,8012.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2005,1
253,4D,10A,C ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,614142.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.8034048759892362,-0.4020219645419708,2005,0
254,2B,10A,A ,230119.0,-0.9693871938909937,671299.0,-0.8440344666509956,10522.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,-0.7569548971578205,2005,1
255,33A,20C,A ,269901.0,0.1916167851791236,770802.0,-0.06767336768530394,74142.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,0.30784390068972856,2005,0
256,24D,30B,A ,291501.0,-0.9693871938909937,730305.0,-0.8440344666509956,593492.0,CHIEF_INVESTIGATOR,0.8300368386108659,-0.8034048759892362,-0.4020219645419708,2005,0
257,4D,10A,A ,210000.0,-0.9693871938909937,730108.0,-0.8440344666509956,176127.0,CHIEF_INVESTIGATOR,1.3727588634185166,-0.13160591992748422,-0.7569548971578205,2005,1
258,4D,10A,A ,321099.0,-0.9693871938909937,730105.0,-0.06767336768530394,636257.0,CHIEF_INVESTIGATOR,1.9154808882261671,-0.13160591992748422,-0.7569548971578205,2005,1
259,4D,10A,D ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,734322.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.8034048759892362,1.0177097659214278,2005,0
260,40D,30B,A ,270603.0,-0.9693871938909937,730106.0,1.0968682807632335,1797.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,1.7275756311531272,2005,1
261,2B,10A,A ,390105.0,0.9656194378925351,750599.0,1.0968682807632335,2252.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.4020219645419708,2005,0
262,4D,10A,A ,321016.0,0.9656194378925351,730108.0,-0.029611097496970693,9402.0,PRINCIPAL_SUPERVISOR,0.2873148138032152,-0.8034048759892362,-0.7569548971578205,2005,1
263,4D,10A,A ,320702.0,0.021403068362822138,730108.0,-0.029611097496970693,36527.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,0.6627768333055782,2005,0
264,2B,10A,A ,260109.0,-0.9693871938909937,770101.0,-0.45585391716814977,5287.0,CHIEF_INVESTIGATOR,-0.2554072110044355,0.5401930361342677,-0.4020219645419708,2005,0
265,1A,10A,A ,370105.0,-0.9693871938909937,780107.0,1.0968682807632335,11837.0,PRINCIPAL_SUPERVISOR,-1.340851260619737,-0.8034048759892362,-0.7569548971578205,2005,1
266,4D,20C,A ,270304.0,0.9656194378925351,730101.0,1.0968682807632335,28622.0,CHIEF_INVESTIGATOR,-0.2554072110044355,-0.13160591992748422,-0.7569548971578205,2005,0
267,34B,30C,A ,320207.0,0.9656194378925351,730114.0,-0.8440344666509956,12957.0,CHIEF_INVESTIGATOR,0.2873148138032152,-0.13160591992748422,1.3726426985372775,2005,1
268,34B,30C,A ,321006.0,-0.9693871938909937,730110.0,-0.8440344666509956,6712.0,CHIEF_INVESTIGATOR,-1.340851260619737,-0.13160591992748422,-0.4020219645419708,2005,0
269,139C,30G,A ,330101.0,0.9656194378925351,740201.0,-0.8440344666509956,70322.0,CHIEF_INVESTIGATOR,-1.8835732854273874,-0.13160591992748422,-0.7569548971578205,2005,0
270,4D,10A,A ,320401.0,-0.9693871938909937,730101.0,0.3205071817975419,82527.0,CHIEF_INVESTIGATOR,-0.7981292358120862,-0.13160591992748422,-0.7569548971578205,2005,1
